Sequence,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8
8685,6,7.132982,7.162890,25741.466797,3600.599609,2008/10/13 21:00:00.76,3,4725
8686,7,7.051805,7.104143,25492.384766,3600.599609,2008/10/13 21:00:00.76,3,3820
8687,8,3.466399,3.668658,12976.422852,3600.599609,2008/10/13 21:00:00.76,3,334
8688,9,3.477174,3.673583,13003.770508,3600.599609,2008/10/13 21:00:00.76,3,333
8689,10,1.019894,1.023251,3674.521729,3600.599609,2008/10/13 21:00:00.76,3,113
8690,11,2.301442,2.432670,8628.603516,3600.599609,2008/10/13 21:00:00.76,3,4117
8691,12,406.951996,488.871582,1610156.125000,3600.599609,2008/10/13 21:00:00.76,3,1734
8692,13,6.376745,6.395972,22978.162109,3600.599609,2008/10/13 21:00:00.76,3,3500
8693,14,0.000000,24.939346,25403.482422,3600.599609,2008/10/13 21:00:00.76,3,1700
8694,15,3.402640,3.601038,12734.231445,3600.599609,2008/10/13 21:00:00.76,3,5134
8695,16,0.014801,0.023804,62.784187,3600.599609,2008/10/13 21:00:00.76,3,2822
8696,17,0.006409,0.011749,27.917295,3600.599609,2008/10/13 21:00:00.76,3,2710
8697,18,28.000303,29.648281,103757.671875,3600.599609,2008/10/13 21:00:00.76,3,3416
8698,19,0.000000,2.190738,3710.467285,3600.599609,2008/10/13 21:00:00.76,3,1900
8699,20,-36.811775,0.734230,-93309.851563,3600.599609,2008/10/13 21:00:00.76,3,4130
8700,21,0.000000,30.000000,20205.939453,3600.599609,2008/10/13 21:00:00.76,3,4100
8701,22,3.295949,12.359808,16033.043945,3600.599609,2008/10/13 21:00:00.76,3,2654
8702,23,0.000000,2.121202,3721.906982,3600.599609,2008/10/13 21:00:00.76,3,2400
8703,24,-114.100777,-54.213364,-309784.031250,3600.599609,2008/10/13 21:00:00.76,3,2348
8704,25,0.000000,23.444725,19424.580078,3600.599609,2008/10/13 21:00:00.76,3,3500
8705,26,0.000000,0.000000,0.000000,3600.599609,2008/10/13 21:00:00.76,3,0
8706,27,100.000000,100.000000,169229.000000,1692.290283,2008/10/13 21:00:00.76,1,2323
8707,28,100.000000,100.000000,171629.500000,1716.295288,2008/10/13 21:00:00.76,1,2222
8708,1,6.737773,6.988785,24602.199219,3599.564453,2008/10/13 22:00:00.21,3,5943
8709,2,1.258869,1.538110,4897.442871,3599.564453,2008/10/13 22:00:00.21,3,1106
8710,3,0.000381,0.000381,1.373129,3599.564453,2008/10/13 22:00:00.21,3,0
8711,4,0.000000,29.590296,29685.025391,3599.564453,2008/10/13 22:00:00.21,3,2700
8712,5,2.915084,3.026780,10764.953125,3599.564453,2008/10/13 22:00:00.21,3,4227
8713,6,7.142596,7.162890,25747.460938,3599.564453,2008/10/13 22:00:00.21,3,2511
8714,7,7.060349,7.104143,25485.931641,3599.564453,2008/10/13 22:00:00.21,3,3111
8715,8,3.469478,3.660653,12977.081055,3599.564453,2008/10/13 22:00:00.21,3,26
8716,9,3.481792,3.665887,13005.568359,3599.564453,2008/10/13 22:00:00.21,3,26
8717,10,1.019894,1.021153,3671.778320,3599.564453,2008/10/13 22:00:00.21,3,2000
8718,11,2.351415,2.410925,8615.564453,3599.564453,2008/10/13 22:00:00.21,3,1011
8719,12,398.702972,496.549927,1611172.250000,3599.564453,2008/10/13 22:00:00.21,3,925
8720,13,6.376745,6.391699,22975.972656,3599.564453,2008/10/13 22:00:00.21,3,2615
8721,14,0.000000,25.648890,23282.781250,3599.564453,2008/10/13 22:00:00.21,3,1000
8722,15,3.454673,3.601038,12822.274414,3599.564453,2008/10/13 22:00:00.21,3,3725
8723,16,0.015564,0.020294,63.043446,3599.564453,2008/10/13 22:00:00.21,3,4209
8724,17,0.006256,0.011749,26.603634,3599.564453,2008/10/13 22:00:00.21,3,2042
8725,18,27.969786,29.770351,103737.250000,3599.564453,2008/10/13 22:00:00.21,3,2610
8726,19,0.000000,2.109987,2880.366943,3599.564453,2008/10/13 22:00:00.21,3,1100
8727,20,-49.718697,-4.304886,-91603.718750,3599.564453,2008/10/13 22:00:00.21,3,1527
8728,21,0.000000,24.170290,15423.031250,3599.564453,2008/10/13 22:00:00.21,3,1500
8729,22,3.028916,17.536432,15688.600586,3599.564453,2008/10/13 22:00:00.21,3,1854
8730,23,0.000000,2.086061,2674.822754,3599.564453,2008/10/13 22:00:00.21,3,3300
8731,24,-100.756554,-49.226578,-307754.875000,3599.564453,2008/10/13 22:00:00.21,3,2122
8732,25,0.000000,24.364843,16875.330078,3599.564453,2008/10/13 22:00:00.21,3,3300
8733,26,0.000000,0.000000,0.000000,3599.564453,2008/10/13 22:00:00.21,3,0
8734,27,100.000000,100.000000,162025.500000,1620.255249,2008/10/13 22:00:00.21,1,1010
8735,28,100.000000,100.000000,134420.500000,1344.205200,2008/10/13 22:00:00.21,1,1414
8736,1,6.786908,7.017624,24835.367188,3600.594482,2008/10/13 23:00:00.68,3,647
8737,2,1.231403,1.565576,4897.281738,3600.594482,2008/10/13 23:00:00.68,3,722
8738,3,0.000381,0.000381,1.373522,3600.594482,2008/10/13 23:00:00.68,3,0
8739,4,0.000000,29.498741,31131.246094,3600.594482,2008/10/13 23:00:00.68,3,2300
8740,5,2.910811,3.023728,10766.877930,3600.594482,2008/10/13 23:00:00.68,3,3923
8741,6,7.132982,7.157549,25728.351563,3600.594482,2008/10/13 23:00:00.68,3,2654
8742,7,7.060349,7.099871,25489.222656,3600.594482,2008/10/13 23:00:00.68,3,2700
8743,8,3.475943,3.646800,12965.059570,3600.594482,2008/10/13 23:00:00.68,3,3922
8744,9,3.483639,3.653265,12994.647461,3600.594482,2008/10/13 23:00:00.68,3,3922
8745,10,1.019894,1.020943,3672.469727,3600.594482,2008/10/13 23:00:00.68,3,0
8746,11,2.351034,2.410925,8589.347656,3600.594482,2008/10/13 23:00:00.68,3,2207
8747,12,412.762634,500.492859,1615142.750000,3600.594482,2008/10/13 23:00:00.68,3,622
8748,13,6.373541,6.387427,22977.855469,3600.594482,2008/10/13 23:00:00.68,3,4422
8749,14,0.000000,24.586863,24017.181641,3600.594482,2008/10/13 23:00:00.68,3,600
8750,15,3.454673,3.601038,12815.366211,3600.594482,2008/10/13 23:00:00.68,3,3421
8751,16,0.014801,0.019684,60.663300,3600.594482,2008/10/13 23:00:00.68,3,1643
8752,17,0.006409,0.010376,27.552265,3600.594482,2008/10/13 23:00:00.68,3,2400
8753,18,27.962156,29.640652,103804.726563,3600.594482,2008/10/13 23:00:00.68,3,2206
8754,19,0.000000,2.068864,2708.796875,3600.594482,2008/10/13 23:00:00.68,3,1900
8755,20,-48.142040,-4.985008,-93376.906250,3600.594482,2008/10/13 23:00:00.68,3,1718
8756,21,0.000000,23.435570,17588.412109,3600.594482,2008/10/13 23:00:00.68,3,3000
8757,22,2.517739,13.233387,15885.136719,3600.594482,2008/10/13 23:00:00.68,3,2117
8758,23,0.000000,2.120455,2919.817871,3600.594482,2008/10/13 23:00:00.68,3,1600
8759,24,-98.124641,-50.080811,-306800.218750,3600.594482,2008/10/13 23:00:00.68,3,1124
8760,25,0.000000,24.818037,15710.051758,3600.594482,2008/10/13 23:00:00.68,3,1100
8761,26,0.000000,0.000000,0.000000,3600.594482,2008/10/13 23:00:00.69,3,0
8762,27,100.000000,100.000000,136824.000000,1368.240234,2008/10/13 23:00:00.69,1,1111
8763,28,100.000000,100.000000,165629.500000,1656.295288,2008/10/13 23:00:00.69,1,606
8764,1,6.810407,6.988785,24825.375000,3599.583984,2008/10/14 00:00:00.15,3,1254
8765,2,1.258869,1.538110,4881.285156,3599.583984,2008/10/14 00:00:00.15,3,1718
8766,3,0.000381,0.000381,1.373137,3599.583984,2008/10/14 00:00:00.15,3,0
8767,4,0.000000,29.498741,28899.496094,3599.583984,2008/10/14 00:00:00.15,3,2400
8768,5,2.913558,3.046616,10778.317383,3599.583984,2008/10/14 00:00:00.15,3,1825
8769,6,7.127642,7.157549,25707.947266,3599.583984,2008/10/14 00:00:00.15,3,3608
8770,7,7.061418,7.109484,25490.802734,3599.583984,2008/10/14 00:00:00.15,3,3504
8771,8,3.471325,3.645261,12949.984375,3599.583984,2008/10/14 00:00:00.15,3,1424
8772,9,3.491336,3.651726,12975.527344,3599.583984,2008/10/14 00:00:00.15,3,4224
8773,10,1.019894,1.021153,3671.741211,3599.583984,2008/10/14 00:00:00.15,3,2300
8774,11,2.332341,2.391852,8523.665039,3599.583984,2008/10/14 00:00:00.15,3,1903
8775,12,390.090790,498.988342,1614763.875000,3599.583984,2008/10/14 00:00:00.15,3,823
8776,13,6.381018,6.391699,22984.496094,3599.583984,2008/10/14 00:00:00.15,3,814
8777,14,0.000000,24.614328,21268.146484,3599.583984,2008/10/14 00:00:00.15,3,900
8778,15,3.420768,3.601038,12781.650391,3599.583984,2008/10/14 00:00:00.15,3,3723
8779,16,0.014801,0.020294,58.990746,3599.583984,2008/10/14 00:00:00.15,3,3113
8780,17,0.006409,0.012512,30.451078,3599.583984,2008/10/14 00:00:00.15,3,1916
8781,18,27.962156,29.739834,104312.664063,3599.583984,2008/10/14 00:00:00.15,3,2308
8782,19,0.000000,2.143633,3034.776611,3599.583984,2008/10/14 00:00:00.15,3,1600
8783,20,-45.777061,-3.130119,-90747.734375,3599.583984,2008/10/14 00:00:00.15,3,2014
8784,21,0.000000,27.230488,16786.355469,3599.583984,2008/10/14 00:00:00.15,3,2000
8785,22,2.887770,23.510338,19293.388672,3599.583984,2008/10/14 00:00:00.15,3,3632
8786,23,0.000000,2.103258,3042.527344,3599.583984,2008/10/14 00:00:00.15,3,1600
8787,24,-100.594948,-51.904663,-306885.062500,3599.583984,2008/10/14 00:00:00.15,3,1415
8788,25,0.000000,27.170979,15635.066406,3599.583984,2008/10/14 00:00:00.15,3,1400
8789,26,0.000000,0.000000,0.000000,3599.583984,2008/10/14 00:00:00.15,3,0
8790,27,100.000000,100.000000,135623.000000,1356.230225,2008/10/14 00:00:00.15,1,1414
8791,28,100.000000,100.000000,141624.000000,1416.240234,2008/10/14 00:00:00.15,1,1313
8792,1,6.834974,6.979171,24970.492188,3600.574219,2008/10/14 01:00:00.60,3,4159
8793,2,1.231403,1.565576,5103.780273,3600.574219,2008/10/14 01:00:00.60,3,4251
8794,3,0.000381,0.000381,1.373515,3600.574219,2008/10/14 01:00:00.60,3,0
8795,4,0.000000,28.889908,17459.658203,3600.574219,2008/10/14 01:00:00.60,3,5200
8796,5,2.939803,3.072557,10842.810547,3600.574219,2008/10/14 01:00:00.60,3,3853
8797,6,7.132982,7.162890,25716.277344,3600.574219,2008/10/14 01:00:00.60,3,5900
8798,7,7.057145,7.090258,25462.769531,3600.574219,2008/10/14 01:00:00.60,3,5617
8799,8,3.524891,3.637565,12984.677734,3600.574219,2008/10/14 01:00:00.60,3,52
8800,9,3.531356,3.642490,13012.462891,3600.574219,2008/10/14 01:00:00.60,3,51
8801,10,1.019894,1.020104,3672.157959,3600.574219,2008/10/14 01:00:00.60,3,0
8802,11,2.301442,2.382696,8394.818359,3600.574219,2008/10/14 01:00:00.60,3,5337
8803,12,392.684845,500.752289,1613968.125000,3600.574219,2008/10/14 01:00:00.60,3,4054
8804,13,6.376745,6.391699,22994.859375,3600.574219,2008/10/14 01:00:00.61,3,53
8805,14,0.000000,24.953079,19631.841797,3600.574219,2008/10/14 01:00:00.61,3,4100
8806,15,3.493279,3.597345,12873.151367,3600.574219,2008/10/14 01:00:00.61,3,1454
8807,16,0.014191,0.091859,69.238068,3600.574219,2008/10/14 01:00:00.61,3,4319
8808,17,0.005646,0.009766,26.958445,3600.574219,2008/10/14 01:00:00.61,3,4552
8809,18,27.977415,29.732204,103179.742188,3600.574219,2008/10/14 01:00:00.61,3,5440
8810,19,0.000000,2.035218,1640.948608,3600.574219,2008/10/14 01:00:00.61,3,5900
8811,20,-47.168224,-5.077751,-87736.250000,3600.574219,2008/10/14 01:00:00.61,3,5859
8812,21,0.000000,23.243305,9267.269531,3600.574219,2008/10/14 01:00:00.61,3,5800
8813,22,2.872511,27.412832,16059.762695,3600.574219,2008/10/14 01:00:00.61,3,4555
8814,23,0.000000,2.044190,1738.686157,3600.574219,2008/10/14 01:00:00.61,3,5600
8815,24,-98.286255,-46.086777,-303638.562500,3600.574219,2008/10/14 01:00:00.61,3,5253
8816,25,0.000000,26.955826,11224.294922,3600.574219,2008/10/14 01:00:00.61,3,5200
8817,26,0.000000,0.000000,0.000000,3600.574219,2008/10/14 01:00:00.61,3,0
8818,27,100.000000,100.000000,114319.000000,1143.190186,2008/10/14 01:00:00.61,1,4040
8819,28,100.000000,100.000000,99017.000000,990.170166,2008/10/14 01:00:00.61,1,4343
8820,1,6.728160,6.892653,24397.324219,3599.544678,2008/10/14 02:00:00.03,3,5935
8821,2,1.231403,1.483177,4849.849609,3599.544678,2008/10/14 02:00:00.03,3,813
8822,3,0.000381,0.000381,1.373122,3599.544678,2008/10/14 02:00:00.03,3,0
8823,4,0.000000,20.627146,7649.399902,3599.544678,2008/10/14 02:00:00.03,3,408
8824,5,2.971847,3.046616,10877.092773,3599.544678,2008/10/14 02:00:00.03,3,904
8825,6,7.132982,7.162890,25718.033203,3599.544678,2008/10/14 02:00:00.03,3,39
8826,7,7.037919,7.084917,25396.316406,3599.544678,2008/10/14 02:00:00.03,3,132
8827,8,3.540592,3.626790,12991.426758,3599.544678,2008/10/14 02:00:00.03,3,1003
8828,9,3.548288,3.633255,13018.548828,3599.544678,2008/10/14 02:00:00.03,3,902
8829,10,1.019894,1.021153,3671.346191,3599.544678,2008/10/14 02:00:00.03,3,3300
8830,11,2.301442,2.382696,8392.628906,3599.544678,2008/10/14 02:00:00.03,3,49
8831,12,439.066132,452.399475,1603220.500000,3599.544678,2008/10/14 02:00:00.03,3,4242
8832,13,6.381018,6.387427,22982.902344,3599.544678,2008/10/14 02:00:00.03,3,2056
8833,14,0.000000,0.000000,0.000000,3599.544678,2008/10/14 02:00:00.03,3,0
8834,15,3.567132,3.601038,12940.633789,3599.544678,2008/10/14 02:00:00.03,3,300
8835,16,0.014801,0.021057,61.567612,3599.544678,2008/10/14 02:00:00.03,3,5156
8836,17,0.005646,0.010986,25.397474,3599.544678,2008/10/14 02:00:00.03,3,400
8837,18,28.366522,29.457542,104225.414063,3599.544678,2008/10/14 02:00:00.03,3,155
8838,19,0.000000,2.083070,330.706024,3599.544678,2008/10/14 02:00:00.03,3,203
8839,20,-32.390961,-22.544601,-83324.554688,3599.544678,2008/10/14 02:00:00.03,3,1102
8840,21,0.000000,11.602198,1890.689697,3599.544678,2008/10/14 02:00:00.03,3,3
8841,22,3.669795,14.759289,17684.533203,3599.544678,2008/10/14 02:00:00.03,3,356
8842,23,0.000000,2.044938,340.750244,3599.544678,2008/10/14 02:00:00.03,3,202
8843,24,-97.547470,-81.225037,-295581.156250,3599.544678,2008/10/14 02:00:00.03,3,902
8844,25,0.000000,10.977340,1916.099243,3599.544678,2008/10/14 02:00:00.03,3,3
8845,26,0.000000,0.000000,0.000000,3599.544678,2008/10/14 02:00:00.03,3,0
8846,27,100.000000,100.000000,17703.500000,177.035004,2008/10/14 02:00:00.04,1,0
8847,28,100.000000,100.000000,17403.500000,174.035004,2008/10/14 02:00:00.04,1,0
8848,1,6.680095,6.911879,24440.685547,3600.614258,2008/10/14 03:00:00.53,3,1253
8849,2,1.203937,1.647974,4763.078613,3600.614258,2008/10/14 03:00:00.53,3,1326
8850,3,0.000381,0.000381,1.373530,3600.614258,2008/10/14 03:00:00.53,3,0
8851,4,0.000000,29.274433,31123.898438,3600.614258,2008/10/14 03:00:00.53,3,2700
8852,5,2.939498,3.052415,10838.609375,3600.614258,2008/10/14 03:00:00.53,3,4327
8853,6,7.112688,7.147936,25690.003906,3600.614258,2008/10/14 03:00:00.53,3,2659
8854,7,7.009079,7.061418,25368.638672,3600.614258,2008/10/14 03:00:00.53,3,3059
8855,8,3.511038,3.676354,12979.647461,3600.614258,2008/10/14 03:00:00.53,3,4527
8856,9,3.519042,3.681279,13010.304688,3600.614258,2008/10/14 03:00:00.53,3,4326
8857,10,1.019894,1.020104,3672.314209,3600.614258,2008/10/14 03:00:00.53,3,0
8858,11,2.260624,2.351415,8369.091797,3600.614258,2008/10/14 03:00:00.53,3,2411
8859,12,401.919586,495.097260,1617262.375000,3600.614258,2008/10/14 03:00:00.53,3,1126
8860,13,6.372473,6.387427,22968.517578,3600.614258,2008/10/14 03:00:00.53,3,22
8861,14,0.000000,25.777065,21071.578125,3600.614258,2008/10/14 03:00:00.53,3,1100
8862,15,3.459708,3.597681,12837.654297,3600.614258,2008/10/14 03:00:00.53,3,25
8863,16,0.014801,0.021057,63.082256,3600.614258,2008/10/14 03:00:00.53,3,1400
8864,17,0.005646,0.034485,58.161308,3600.614258,2008/10/14 03:00:00.53,3,5624
8865,18,27.954527,29.739834,104241.296875,3600.614258,2008/10/14 03:00:00.53,3,2611
8866,19,0.000000,2.097276,2448.196777,3600.614258,2008/10/14 03:00:00.53,3,2300
8867,20,-35.327866,-0.626030,-91181.804688,3600.614258,2008/10/14 03:00:00.54,3,3423
8868,21,0.000000,22.284275,15834.237305,3600.614258,2008/10/14 03:00:00.54,3,2200
8869,22,2.826734,61.741817,57244.355469,3600.614258,2008/10/14 03:00:00.54,3,1211
8870,23,0.000000,2.114473,2763.632080,3600.614258,2008/10/14 03:00:00.54,3,2300
8871,24,-114.285477,-54.675095,-305361.437500,3600.614258,2008/10/14 03:00:00.54,3,2917
8872,25,0.000000,22.572672,14041.133789,3600.614258,2008/10/14 03:00:00.54,3,2800
8873,26,0.000000,0.000000,0.000000,3600.614258,2008/10/14 03:00:00.54,3,0
8874,27,100.000000,100.000000,123622.000000,1236.220215,2008/10/14 03:00:00.54,1,1616
8875,28,100.000000,100.000000,150027.000000,1500.270264,2008/10/14 03:00:00.54,1,1111
8876,1,6.680095,6.896925,24412.119141,3600.554688,2008/10/14 04:00:00.96,3,5100
8877,2,1.231403,1.538110,4941.359863,3600.554688,2008/10/14 04:00:00.96,3,5100
8878,3,0.000381,0.000381,1.373507,3600.554688,2008/10/14 04:00:00.96,3,0
8879,4,0.000000,16.754406,7092.000000,3600.554688,2008/10/14 04:00:00.96,3,5900
8880,5,3.003586,3.040513,10915.755859,3600.554688,2008/10/14 04:00:00.96,3,4459
8881,6,7.104143,7.132982,25624.423828,3600.554688,2008/10/14 04:00:00.96,3,5612
8882,7,7.009079,7.057145,25331.408203,3600.554688,2008/10/14 04:00:00.97,3,5100
8883,8,3.562141,3.668658,13129.231445,3600.554688,2008/10/14 04:00:00.97,3,58
8884,9,3.568606,3.675122,13157.559570,3600.554688,2008/10/14 04:00:00.97,3,59
8885,10,1.019894,1.021153,3672.357666,3600.554688,2008/10/14 04:00:00.97,3,1000
8886,11,2.260624,2.320134,8293.649414,3600.554688,2008/10/14 04:00:00.97,3,250
8887,12,439.014252,499.974060,1611367.250000,3600.554688,2008/10/14 04:00:00.97,3,5050
8888,13,6.372473,6.382086,22968.880859,3600.554688,2008/10/14 04:00:00.97,3,52
8889,14,0.000000,24.847792,13685.049805,3600.554688,2008/10/14 04:00:00.97,3,5000
8890,15,3.528527,3.597681,12925.960938,3600.554688,2008/10/14 04:00:00.97,3,59
8891,16,0.016175,0.083009,85.904808,3600.554688,2008/10/14 04:00:00.97,3,5301
8892,17,0.006409,0.036469,105.995552,3600.554688,2008/10/14 04:00:00.97,3,4658
8893,18,27.992674,29.243916,102689.976563,3600.554688,2008/10/14 04:00:00.97,3,5950
8894,19,0.000000,1.697261,724.115784,3600.554688,2008/10/14 04:00:00.97,3,5200
8895,20,-30.845222,-22.142708,-84356.796875,3600.554688,2008/10/14 04:00:00.97,3,50
8896,21,0.000000,11.389334,4731.840332,3600.554688,2008/10/14 04:00:00.97,3,5000
8897,22,2.201114,42.683300,94262.078125,3600.554688,2008/10/14 04:00:00.97,3,5247
8898,23,0.000000,1.686046,684.318237,3600.554688,2008/10/14 04:00:00.97,3,5600
8899,24,-95.977562,-80.624779,-297101.031250,3600.554688,2008/10/14 04:00:00.97,3,50
8900,25,0.000000,12.181277,4771.707031,3600.554688,2008/10/14 04:00:00.97,3,5000
8901,26,0.000000,0.000000,0.000000,3600.554688,2008/10/14 04:00:00.97,3,0
8902,27,100.000000,100.000000,55410.500000,554.105103,2008/10/14 04:00:00.97,1,5050
8903,28,100.000000,100.000000,54510.000000,545.100098,2008/10/14 04:00:00.97,1,5050
8904,1,6.618143,6.820020,24038.242188,3599.638672,2008/10/14 05:00:00.49,3,49
8905,2,1.176471,1.510643,4564.476074,3599.638672,2008/10/14 05:00:00.49,3,4302
8906,3,0.000381,0.000381,1.373158,3599.638672,2008/10/14 05:00:00.49,3,0
8907,4,0.000000,29.686426,38385.273438,3599.638672,2008/10/14 05:00:00.49,3,5019
8908,5,2.939803,3.063096,10853.894531,3599.638672,2008/10/14 05:00:00.49,3,1951
8909,6,7.118029,7.143664,25664.162109,3599.638672,2008/10/14 05:00:00.49,3,1439
8910,7,7.022964,7.071031,25364.726563,3599.638672,2008/10/14 05:00:00.49,3,438
8911,8,3.466399,3.629868,12859.540039,3599.638672,2008/10/14 05:00:00.49,3,4050
8912,9,3.489488,3.633255,12890.319336,3599.638672,2008/10/14 05:00:00.49,3,4050
8913,10,1.019894,1.021153,3671.452148,3599.638672,2008/10/14 05:00:00.49,3,5500
8914,11,2.260624,2.332341,8338.468750,3599.638672,2008/10/14 05:00:00.49,3,5534
8915,12,394.604431,496.964966,1612379.375000,3599.638672,2008/10/14 05:00:00.49,3,3454
8916,13,6.367132,6.377813,22937.140625,3599.638672,2008/10/14 05:00:00.49,3,545
8917,14,0.000000,25.030901,36422.136719,3599.638672,2008/10/14 05:00:00.50,3,3405
8918,15,3.395590,3.601038,12690.549805,3599.638672,2008/10/14 05:00:00.50,3,1354
8919,16,0.016327,0.024567,66.763184,3599.638672,2008/10/14 05:00:00.50,3,842
8920,17,0.006409,0.013886,30.572809,3599.638672,2008/10/14 05:00:00.50,3,4400
8921,18,27.954527,29.785612,104161.070313,3599.638672,2008/10/14 05:00:00.50,3,534
8922,19,0.000000,2.166812,4097.330566,3599.638672,2008/10/14 05:00:00.50,3,313
8923,20,-45.730690,-2.310883,-94198.156250,3599.638672,2008/10/14 05:00:00.50,3,947
8924,21,0.000000,25.019455,23924.783203,3599.638672,2008/10/14 05:00:00.50,3,213
8925,22,3.074693,18.814375,23501.183594,3599.638672,2008/10/14 05:00:00.50,3,604
8926,23,0.000000,2.160830,4040.435303,3599.638672,2008/10/14 05:00:00.50,3,4413
8927,24,-107.059280,-50.080811,-313549.343750,3599.638672,2008/10/14 05:00:00.50,3,404
8928,25,0.000000,23.829250,22170.019531,3599.638672,2008/10/14 05:00:00.50,3,4013
8929,26,0.000000,0.000000,0.000000,3599.638672,2008/10/14 05:00:00.50,3,0
8930,27,100.000000,100.000000,197934.500000,1979.345337,2008/10/14 05:00:00.50,1,0
8931,28,100.000000,100.000000,200336.000000,2003.360352,2008/10/14 05:00:00.50,1,0
8932,1,6.607462,6.723888,23960.095703,3600.594727,2008/10/14 06:00:00.96,3,5117
8933,2,1.258869,1.538110,4948.106445,3600.594727,2008/10/14 06:00:00.96,3,1652
8934,3,0.000381,0.000381,1.373522,3600.594727,2008/10/14 06:00:00.96,3,0
8935,4,0.000000,29.736782,24897.853516,3600.594727,2008/10/14 06:00:00.96,3,5916
8936,5,2.950485,3.089036,10908.050781,3600.594727,2008/10/14 06:00:00.96,3,3559
8937,6,7.084917,7.123369,25566.292969,3600.594727,2008/10/14 06:00:00.96,3,37
8938,7,6.995193,7.047532,25263.482422,3600.594727,2008/10/14 06:00:00.96,3,42
8939,8,3.466399,3.652957,12994.846680,3600.594727,2008/10/14 06:00:00.96,3,4859
8940,9,3.478714,3.659730,13021.098633,3600.594727,2008/10/14 06:00:00.96,3,1758
8941,10,1.019894,1.022202,3672.553711,3600.594727,2008/10/14 06:00:00.96,3,300
8942,11,2.282368,2.332341,8321.940430,3600.594727,2008/10/14 06:00:00.96,3,44
8943,12,410.791199,500.285339,1614562.500000,3600.594727,2008/10/14 06:00:00.97,3,4258
8944,13,6.362860,6.377813,22941.421875,3600.594727,2008/10/14 06:00:00.97,3,3158
8945,14,0.000000,24.998856,23071.974609,3600.594727,2008/10/14 06:00:00.97,3,4200
